timestamp,channel 1,channel 2,channel 3,channel 4
11/04/2021 16:48:14,,-221.2,,0.9
11/04/2021 16:48:15,,-222.1,,0.9
11/04/2021 16:48:16,,-222.5,,0.9
11/04/2021 16:48:17,,-221.6,,0.9
11/04/2021 16:48:18,,-221.6,,0.9
11/04/2021 16:48:19,,-222.3,,0.9
11/04/2021 16:48:20,,-222.1,,0.9
11/04/2021 16:48:21,,-222.5,,0.9
11/04/2021 16:48:22,,-221.7,,0.9
11/04/2021 16:48:23,,-222.3,,0.9
11/04/2021 16:48:24,,-222.3,,0.9
11/04/2021 16:48:25,,-222.6,,0.9
11/04/2021 16:48:26,,-221.9,,0.9
11/04/2021 16:48:27,,-221.1,,0.9
11/04/2021 16:48:28,,-218.8,,0.9
11/04/2021 16:48:29,,-220.2,,0.9
11/04/2021 16:48:30,,-220.3,,0.9
11/04/2021 16:48:31,,-221.6,,0.9
11/04/2021 16:48:32,,-221.2,,0.9
11/04/2021 16:48:33,,-221.4,,0.9
11/04/2021 16:48:34,,-220.5,,0.9
11/04/2021 16:48:35,,-221.2,,0.9
11/04/2021 16:48:36,,-221,,0.9
11/04/2021 16:48:37,,-219.9,,0.9
11/04/2021 16:48:38,,-220.9,,0.9
11/04/2021 16:48:39,,-219.8,,0.9
11/04/2021 16:48:40,,-219.6,,0.9
11/04/2021 16:48:41,,-219.8,,0.9
11/04/2021 16:48:42,,-221.5,,0.9
11/04/2021 16:48:43,,-222.2,,0.9
11/04/2021 16:48:44,,-222.1,,0.9
11/04/2021 16:48:45,,-221.9,,0.9
11/04/2021 16:48:46,,-222.4,,0.9
11/04/2021 16:48:47,,-222.7,,0.9
11/04/2021 16:48:48,,-222.8,,0.9
11/04/2021 16:48:49,,-222,,0.9
11/04/2021 16:48:50,,-221.5,,0.9
11/04/2021 16:48:51,,-222.6,,0.9
11/04/2021 16:48:52,,-222.4,,0.9
11/04/2021 16:48:53,,-221.7,,0.9
11/04/2021 16:48:54,,-222.3,,0.9
11/04/2021 16:48:55,,-221.8,,0.9
11/04/2021 16:48:56,,-222.4,,0.9
11/04/2021 16:48:57,,-222.8,,0.9
11/04/2021 16:48:58,,-222.7,,0.9
11/04/2021 16:48:59,,-222.4,,0.9
11/04/2021 16:49:00,,-222.7,,0.9
11/04/2021 16:49:01,,-221.5,,0.9
11/04/2021 16:49:02,,-222.2,,0.9
11/04/2021 16:49:03,,-222.2,,0.9
11/04/2021 16:49:04,,-222,,0.9
11/04/2021 16:49:05,,-222.5,,0.9
11/04/2021 16:49:06,,-223.7,,0.9
11/04/2021 16:49:07,,-223.3,,0.9
