,level_0,index,PerformerExperimentID,FacilityID,EquipmentUnitID,DateOfSurvey,Operator_Timestamp,StartTime,EndTime,SurveyTime,Gas,PlumeLength (hyperspectral technologies only),FacilityEmissionRate,FacilityEmissionRateUpper,FacilityEmissionRateLower,UncertaintyType,WindSpeed,WindDirection,TransitDirection,QC filter,NumberOfEmissionSourcesReported,Stanford_timestamp,WindType,OperatorSet,UnblindingStage,Notes,cr_quad_scfh,PipeSize_inch,MeterCode,cr_allmeters_scfh,Flag_field_recorded,cr_Coriolis_gps,cr_scfh_mean30,cr_scfh_mean60,cr_scfh_mean90,TestLocation,cr_start,cr_end,cr_idx,PlumeLength_m,PlumeEstablished,PlumeSteady,tc_Classification,Detection,cr_kgh_CH4_mean30,cr_kgh_CH4_lower30,cr_kgh_CH4_upper30,cr_kgh_CH4_mean60,cr_kgh_CH4_lower60,cr_kgh_CH4_upper60,cr_kgh_CH4_mean90,cr_kgh_CH4_lower90,cr_kgh_CH4_upper90
165,413,73.0,62.0,1.0,1.0,,2021-07-31 15:31:58+00:00,,,,Methane,144.0312466,446.7063661,530.2961457,363.1165865,,4.16922915,,,1.0,,2021-07-31 15:31:38+00:00,NASA-GEOS,CarbonMapper,1,,46627.16,4.0,218645.0,46627.16,True,,46627.15999999995,46627.16000000025,46627.160000000076,TX,2021-07-31 15:22:50+00:00,2021-07-31 15:37:38+00:00,2015.0,2329.45,True,True,TP,1.0,752.54834259221,706.6777691373296,801.6060680669435,751.3849178768158,704.2102729786059,802.2102862154508,749.5885508695243,692.182199734232,812.173598622327
166,616,276.0,48,1.0,1.0,,2021-07-31 15:31:58+00:00,,,,Methane,144.0312466,438.39604230000003,539.6416086,337.15047610000005,,4.091666667,,,1.0,,2021-07-31 15:31:38+00:00,Sonic,CarbonMapper,2,,46627.16,4.0,218645.0,46627.16,True,,46627.15999999995,46627.16000000025,46627.160000000076,TX,2021-07-31 15:22:50+00:00,2021-07-31 15:37:38+00:00,2015.0,2329.45,True,True,TP,1.0,753.0463616925693,706.6546555464176,802.6203641372489,751.123279537718,703.1521673064167,802.7724916973208,749.38885660761,691.415487117096,810.9902499533995
167,785,445.0,F48,1.0,1.0,,2021-07-31 15:31:58+00:00,,,,Methane,179.04747969999997,614.3602074,710.7251397000001,517.9952751000001,,4.091666667,,,1.0,,2021-07-31 15:31:38+00:00,Sonic,CarbonMapper,3,,46627.16,4.0,218645.0,46627.16,True,,46627.15999999995,46627.16000000025,46627.160000000076,TX,2021-07-31 15:22:50+00:00,2021-07-31 15:37:38+00:00,2015.0,2329.45,True,True,TP,1.0,752.5124303746504,707.799224963185,800.9625577887036,751.4834736991486,704.5026421481263,801.6615447884374,749.1751867112678,691.3488588911362,809.8711507153592
168,414,74.0,63.0,1.0,1.0,,2021-07-31 15:33:56+00:00,,,,Methane,149.30840569999998,770.6916980000001,934.5023395,606.8810565,,4.16922915,,,1.0,,2021-07-31 15:33:32+00:00,NASA-GEOS,CarbonMapper,1,,46453.76,4.0,218645.0,46453.76,True,,46453.760000000046,46453.75999999988,46453.759999999704,TX,2021-07-31 15:22:50+00:00,2021-07-31 15:37:38+00:00,2015.0,2863.52,True,True,TP,1.0,750.3111443170542,704.3219677093972,799.4850910333466,748.430729637298,700.4174329468008,799.5037104411247,746.5501483860562,687.9685559783285,806.7534515187285
169,617,277.0,49,1.0,1.0,,2021-07-31 15:33:56+00:00,,,,Methane,149.30840569999998,919.9484031,1105.639649,734.2571576,,4.976666667,,,1.0,,2021-07-31 15:33:32+00:00,Sonic,CarbonMapper,2,,46453.76,4.0,218645.0,46453.76,True,,46453.760000000046,46453.75999999988,46453.759999999704,TX,2021-07-31 15:22:50+00:00,2021-07-31 15:37:38+00:00,2015.0,2863.52,True,True,TP,1.0,749.6804797019763,704.8121634262218,797.251712048925,748.3902502206518,701.2963962575157,799.2287361627307,746.7224999500587,688.3340976550346,806.4325604870103
170,786,446.0,F49,1.0,1.0,,2021-07-31 15:33:56+00:00,,,,Methane,198.7259419,955.0767094,996.142459,914.0109597999999,,4.976666667,,,1.0,,2021-07-31 15:33:32+00:00,Sonic,CarbonMapper,3,,46453.76,4.0,218645.0,46453.76,True,,46453.760000000046,46453.75999999988,46453.759999999704,TX,2021-07-31 15:22:50+00:00,2021-07-31 15:37:38+00:00,2015.0,2863.52,True,True,TP,1.0,749.9232043964197,704.2076892940186,798.1963501289184,748.6661594204394,701.0086892498219,799.820170935559,746.8289225204416,689.8882410918073,807.8813278795708
171,415,75.0,64.0,1.0,1.0,,2021-07-31 15:35:47+00:00,,,,Methane,147.732867,813.0726135,922.4510016,703.6942254,,4.16922915,,,1.0,,2021-07-31 15:35:32+00:00,NASA-GEOS,CarbonMapper,1,,46550.51,4.0,218645.0,46550.51,True,,46550.510000000046,46550.50999999988,46550.509999999704,TX,2021-07-31 15:22:50+00:00,2021-07-31 15:37:38+00:00,2015.0,3437.585,True,True,TP,1.0,751.2909501040142,705.0088280527115,801.6031099721761,750.2207362968461,703.1261157887532,801.1811263530141,748.2627417836842,690.8795479571222,809.8257505901736
172,618,278.0,50,1.0,1.0,,2021-07-31 15:35:47+00:00,,,,Methane,147.732867,722.1497787999999,825.4099434999999,618.8896141,,3.7030000000000003,,,1.0,,2021-07-31 15:35:32+00:00,Sonic,CarbonMapper,2,,46550.51,4.0,218645.0,46550.51,True,,46550.510000000046,46550.50999999988,46550.509999999704,TX,2021-07-31 15:22:50+00:00,2021-07-31 15:37:38+00:00,2015.0,3437.585,True,True,TP,1.0,751.2690573258003,704.9408832571161,799.7451584211221,750.4757594864374,702.8011312036878,801.739728413493,747.8223835723132,690.7172738321659,808.844803653277
173,787,447.0,F50,1.0,1.0,,2021-07-31 15:35:47+00:00,,,,Methane,197.4082065,947.0846425000001,1035.078352,859.0909332,,3.7030000000000003,,,1.0,,2021-07-31 15:35:32+00:00,Sonic,CarbonMapper,3,,46550.51,4.0,218645.0,46550.51,True,,46550.510000000046,46550.50999999988,46550.509999999704,TX,2021-07-31 15:22:50+00:00,2021-07-31 15:37:38+00:00,2015.0,3437.585,True,True,TP,1.0,751.8686767527727,706.6441898639933,801.0379425578552,749.9565544741156,702.5374281136736,801.00714690844,748.2044606897558,690.6156041494615,809.0451690269983
174,416,76.0,65.0,1.0,1.0,,2021-07-31 15:37:43+00:00,,,,Methane,139.4596716,851.2585098999999,1035.081829,667.4351912,,4.16922915,,,1.0,,2021-07-31 15:37:18+00:00,NASA-GEOS,CarbonMapper,1,,46505.45,4.0,218645.0,46505.45,True,,46505.44999999999,46505.45000000029,46505.45000000011,TX,2021-07-31 15:22:50+00:00,2021-07-31 15:37:38+00:00,2015.0,3890.005,True,True,TP,1.0,750.5671358869174,704.5605245189684,800.1251355762209,749.9422395818475,702.6141014167151,802.1005509621706,747.7242334620826,689.0736885780258,807.9341537355056
175,619,279.0,51,1.0,1.0,,2021-07-31 15:37:43+00:00,,,,Methane,139.4596716,1026.122895,1244.996056,807.2497344999999,,5.025666667,,,1.0,,2021-07-31 15:37:18+00:00,Sonic,CarbonMapper,2,,46505.45,4.0,218645.0,46505.45,True,,46505.44999999999,46505.45000000029,46505.45000000011,TX,2021-07-31 15:22:50+00:00,2021-07-31 15:37:38+00:00,2015.0,3890.005,True,True,TP,1.0,751.1746790090515,706.3330364558342,800.8295172477456,749.086968087804,701.1675595389804,799.9208530092909,747.5827444415703,690.5702629470011,807.9749157729418
176,788,448.0,F51,1.0,1.0,,2021-07-31 15:37:43+00:00,,,,Methane,171.0263138,1273.277755,1364.644192,1181.911318,,5.025666667,,,1.0,,2021-07-31 15:37:18+00:00,Sonic,CarbonMapper,3,,46505.45,4.0,218645.0,46505.45,True,,46505.44999999999,46505.45000000029,46505.45000000011,TX,2021-07-31 15:22:50+00:00,2021-07-31 15:37:38+00:00,2015.0,3890.005,True,True,TP,1.0,751.1679799260473,705.576374498555,800.5879601968845,749.353294663818,702.5035024163259,801.2530230545348,747.2459215654889,688.88306744975,808.5137590215046
177,417,77.0,66.0,1.0,1.0,,2021-07-31 15:39:51+00:00,,,,Methane,143.5618334,777.9758038,950.4375176,605.51409,,4.16922915,,,1.0,,2021-07-31 15:39:38+00:00,NASA-GEOS,CarbonMapper,1,,68264.45,4.0,218645.0,68264.45,True,,68264.45,68264.45000000029,68264.45000000011,TX,2021-07-31 15:37:38+00:00,2021-07-31 15:49:48+00:00,2016.0,428.27,True,True,TP,1.0,1102.0384209129595,1037.7701386640636,1172.4728216056424,1099.6664611135375,1032.4193008431055,1171.3982645120702,1097.394204275532,1013.872661984978,1185.4805993309344
178,620,280.0,52,1.0,1.0,,2021-07-31 15:39:51+00:00,,,,Methane,143.5618334,647.3134352000001,843.0779984999999,451.54887180000003,,3.469,,,1.0,,2021-07-31 15:39:38+00:00,Sonic,CarbonMapper,2,,68264.45,4.0,218645.0,68264.45,True,,68264.45,68264.45000000029,68264.45000000011,TX,2021-07-31 15:37:38+00:00,2021-07-31 15:49:48+00:00,2016.0,428.27,True,True,TP,1.0,1101.8830262327579,1038.786092996664,1170.867006735213,1100.217682026463,1033.726384801974,1174.3643666209098,1097.463957767539,1015.6960152774153,1183.8255318573486
179,789,449.0,F52,1.0,1.0,,2021-07-31 15:39:51+00:00,,,,Methane,186.0,940.0529912000001,1147.297145,732.8088378,,3.469,,,1.0,,2021-07-31 15:39:38+00:00,Sonic,CarbonMapper,3,,68264.45,4.0,218645.0,68264.45,True,,68264.45,68264.45000000029,68264.45000000011,TX,2021-07-31 15:37:38+00:00,2021-07-31 15:49:48+00:00,2016.0,428.27,True,True,TP,1.0,1102.2541723709392,1039.4909505925687,1170.245545010963,1101.0325952702613,1033.7603092099873,1173.6838330290593,1098.1937510642028,1013.1780156670093,1185.910761163167
180,418,78.0,67.0,1.0,1.0,,2021-07-31 15:41:59+00:00,,,,Methane,144.9965517,763.5454334,916.0524016,611.0384652,,4.16922915,,,1.0,,2021-07-31 15:41:46+00:00,NASA-GEOS,CarbonMapper,1,,67889.05,4.0,218645.0,67889.05,True,,67889.05000000009,67889.04999999992,67889.04999999974,TX,2021-07-31 15:37:38+00:00,2021-07-31 15:49:48+00:00,2016.0,955.81,True,True,TP,1.0,1095.7688641096463,1033.3662908173567,1162.875146955148,1093.475438812173,1027.1788110751058,1164.6502460107065,1091.7324717325027,1010.1534729889494,1177.559407055181
181,621,281.0,53,1.0,1.0,,2021-07-31 15:41:59+00:00,,,,Methane,144.9965517,889.1363242000001,1066.036931,712.2357175,,4.855,,,1.0,,2021-07-31 15:41:46+00:00,Sonic,CarbonMapper,2,,67889.05,4.0,218645.0,67889.05,True,,67889.05000000009,67889.04999999992,67889.04999999974,TX,2021-07-31 15:37:38+00:00,2021-07-31 15:49:48+00:00,2016.0,955.81,True,True,TP,1.0,1095.7655345925104,1033.0645843535654,1165.3086241999113,1094.057903520141,1026.4280910677505,1167.081159096675,1091.4127185079258,1008.4444789917354,1177.751385253084
182,790,450.0,F53,1.0,1.0,,2021-07-31 15:41:59+00:00,,,,Methane,162.6929624,1000.4398980000001,1077.7596130000002,923.1201832,,4.855,,,1.0,,2021-07-31 15:41:46+00:00,Sonic,CarbonMapper,3,,67889.05,4.0,218645.0,67889.05,True,,67889.05000000009,67889.04999999992,67889.04999999974,TX,2021-07-31 15:37:38+00:00,2021-07-31 15:49:48+00:00,2016.0,955.81,True,True,TP,1.0,1096.094310602962,1033.6171787787666,1166.3809993009845,1094.5899646519408,1029.3618652659966,1167.368265269813,1091.1880526375332,1008.0630700882094,1179.9061867004336
183,419,79.0,68.0,1.0,1.0,,2021-07-31 15:44:06+00:00,,,,Methane,135.9301291,765.9476846,911.1658518,620.7295174,,4.16922915,,,1.0,,2021-07-31 15:43:49+00:00,NASA-GEOS,CarbonMapper,1,,67844.16,4.0,218645.0,67844.16,True,,67844.15999999996,67844.16000000025,67844.16000000008,TX,2021-07-31 15:37:38+00:00,2021-07-31 15:49:48+00:00,2016.0,1421.1599999999999,True,True,TP,1.0,1095.6508685458575,1032.447505844789,1163.884623461938,1093.293385771729,1026.3510190007428,1165.6964052318438,1090.6209428804011,1008.3757955312482,1179.5749447591659
184,622,282.0,54,1.0,1.0,,2021-07-31 15:44:06+00:00,,,,Methane,135.9301291,609.993252,789.8464305,430.1400735,,3.320333333,,,1.0,,2021-07-31 15:43:49+00:00,Sonic,CarbonMapper,2,,67844.16,4.0,218645.0,67844.16,True,,67844.15999999996,67844.16000000025,67844.16000000008,TX,2021-07-31 15:37:38+00:00,2021-07-31 15:49:48+00:00,2016.0,1421.1599999999999,True,True,TP,1.0,1095.2446524758996,1032.8510693244223,1164.9849179259377,1092.8599433572263,1027.0719534669433,1165.1032708074454,1090.9330763087835,1009.7039862674401,1179.0159181658553
185,791,451.0,F54,1.0,1.0,,2021-07-31 15:44:06+00:00,,,,Methane,155.76905980000004,1036.9343310000002,1285.0866740000001,788.7819882,,3.320333333,,,1.0,,2021-07-31 15:43:49+00:00,Sonic,CarbonMapper,3,,67844.16,4.0,218645.0,67844.16,True,,67844.15999999996,67844.16000000025,67844.16000000008,TX,2021-07-31 15:37:38+00:00,2021-07-31 15:49:48+00:00,2016.0,1421.1599999999999,True,True,TP,1.0,1095.7364816155457,1031.732914981969,1163.8839622913285,1093.0191828351144,1027.0347847533485,1165.4223371205442,1091.0720905519559,1011.2619480461065,1178.8546421971055
186,420,80.0,69.0,1.0,1.0,,2021-07-31 15:46:03+00:00,,,,Methane,141.03191130000002,,#VALUE!,#VALUE!,,4.16922915,,,0.0,,2021-07-31 15:45:40+00:00,NASA-GEOS,CarbonMapper,1,,67489.58,4.0,218645.0,67489.58,True,,67489.57999999999,67489.58000000018,67489.58,TX,2021-07-31 15:37:38+00:00,2021-07-31 15:49:48+00:00,2016.0,1843.405,True,True,ER,-1.0,1089.3822310748865,1027.1678834296492,1156.4217195722883,1087.4154709930908,1021.6878545886351,1157.5934414248854,1084.8819819102978,1004.44174318911,1171.8506238865934
187,421,81.0,70.0,1.0,1.0,,2021-07-31 15:48:06+00:00,,,,Methane,141.03191130000002,669.7902761,813.1405909,526.4399613,,4.16922915,,,1.0,,2021-07-31 15:47:45+00:00,NASA-GEOS,CarbonMapper,1,,66839.23,4.0,218645.0,66839.23,True,,66839.2299999999,66839.23000000008,66839.23000000037,TX,2021-07-31 15:37:38+00:00,2021-07-31 15:49:48+00:00,2016.0,2457.97,True,True,TP,1.0,1079.1018601089384,1016.8012688198844,1147.081596465246,1077.6577634750201,1011.7759778263825,1148.6824568838554,1074.433433598246,994.7592535018199,1161.0938365621732
188,623,283.0,55,1.0,1.0,,2021-07-31 15:48:06+00:00,,,,Methane,141.03191130000002,703.4901492,860.7268682,546.2534302,,4.379,,,1.0,,2021-07-31 15:47:45+00:00,Sonic,CarbonMapper,2,,66839.23,4.0,218645.0,66839.23,True,,66839.2299999999,66839.23000000008,66839.23000000037,TX,2021-07-31 15:37:38+00:00,2021-07-31 15:49:48+00:00,2016.0,2457.97,True,True,TP,1.0,1078.6813955549464,1015.5011217196289,1146.400432516809,1077.0269583752588,1010.8438265738903,1148.930732244348,1074.5948760281842,994.4777710032243,1160.557986057039
189,792,452.0,F55,1.0,1.0,,2021-07-31 15:48:06+00:00,,,,Methane,186.2900964,1073.403224,1183.047278,963.7591697,,4.379,,,1.0,,2021-07-31 15:47:45+00:00,Sonic,CarbonMapper,3,,66839.23,4.0,218645.0,66839.23,True,,66839.2299999999,66839.23000000008,66839.23000000037,TX,2021-07-31 15:37:38+00:00,2021-07-31 15:49:48+00:00,2016.0,2457.97,True,True,TP,1.0,1078.9865174510267,1016.4939882378068,1148.0737465584575,1076.4180040988392,1011.4276635431723,1146.3737602410608,1075.5315335049493,994.1291511566487,1161.265282962975
190,422,82.0,71.0,1.0,1.0,,2021-07-31 15:50:09+00:00,,,,Methane,135.532284,663.1824498999999,829.2952536,497.0696462,,4.16922915,,,1.0,,2021-07-31 15:49:47+00:00,NASA-GEOS,CarbonMapper,1,,66444.43,4.0,218645.0,66444.43,True,,66444.42999999985,66444.43000000027,66444.42999999963,TX,2021-07-31 15:37:38+00:00,2021-07-31 15:49:48+00:00,2016.0,3041.045,True,True,TP,1.0,1073.0600069629397,1009.8254285377423,1141.04286345915,1070.9790763095277,1006.4639406556875,1140.5655434310584,1067.692570726626,985.6860883262481,1152.1979422809195
191,624,284.0,56,1.0,1.0,,2021-07-31 15:50:09+00:00,,,,Methane,135.532284,773.113607,963.8103037000001,582.4169102999999,,4.860333333,,,1.0,,2021-07-31 15:49:47+00:00,Sonic,CarbonMapper,2,,66444.43,4.0,218645.0,66444.43,True,,66444.42999999985,66444.43000000027,66444.42999999963,TX,2021-07-31 15:37:38+00:00,2021-07-31 15:49:48+00:00,2016.0,3041.045,True,True,TP,1.0,1072.2245917687408,1010.2852967835869,1139.0269024309355,1070.8606548837806,1005.6426778711442,1140.5170739252721,1067.873860224986,986.6522884327596,1153.5839125949726
192,793,453.0,F56,1.0,1.0,,2021-07-31 15:50:09+00:00,,,,Methane,174.5680383,1210.131615,1290.267168,1129.996062,,4.860333333,,,1.0,,2021-07-31 15:49:47+00:00,Sonic,CarbonMapper,3,,66444.43,4.0,218645.0,66444.43,True,,66444.42999999985,66444.43000000027,66444.42999999963,TX,2021-07-31 15:37:38+00:00,2021-07-31 15:49:48+00:00,2016.0,3041.045,True,True,TP,1.0,1072.5317991837726,1011.4572011596335,1139.9593258017308,1070.893438168291,1006.2053052557783,1140.6677143557124,1067.8637990983152,985.3799327218019,1153.2801370209463
193,423,83.0,72.0,1.0,1.0,,2021-07-31 15:52:05+00:00,,,,Methane,134.8332303,874.0711702,1078.23567,669.9066702,,4.16922915,,,1.0,,2021-07-31 15:51:48+00:00,NASA-GEOS,CarbonMapper,1,,78832.0,4.0,218645.0,78832.0,True,,78831.99999999978,78832.00000000047,78831.99999999993,TX,2021-07-31 15:49:48+00:00,2021-07-31 16:04:00+00:00,2017.0,557.5350000000001,True,True,TP,1.0,1272.5011111443475,1197.9590024540084,1351.0164252467634,1270.7745698062,1195.4742977664762,1353.6851324964346,1267.1615862865535,1171.956133785546,1367.8350916953766
194,625,285.0,57,1.0,1.0,,2021-07-31 15:52:05+00:00,,,,Methane,134.8332303,907.9861342,1132.973753,682.9985154,,4.331,,,1.0,,2021-07-31 15:51:48+00:00,Sonic,CarbonMapper,2,,78832.0,4.0,218645.0,78832.0,True,,78831.99999999978,78832.00000000047,78831.99999999993,TX,2021-07-31 15:49:48+00:00,2021-07-31 16:04:00+00:00,2017.0,557.5350000000001,True,True,TP,1.0,1273.1960885999445,1198.8147539228069,1354.0508617564767,1270.0992155353713,1192.9019761608233,1354.1182195512642,1267.3568682706416,1174.1164497853315,1365.959051288397
195,794,454.0,F57,1.0,1.0,,2021-07-31 15:52:05+00:00,,,,Methane,186.096749,1338.371231,1491.687219,1185.055243,,4.331,,,1.0,,2021-07-31 15:51:48+00:00,Sonic,CarbonMapper,3,,78832.0,4.0,218645.0,78832.0,True,,78831.99999999978,78832.00000000047,78831.99999999993,TX,2021-07-31 15:49:48+00:00,2021-07-31 16:04:00+00:00,2017.0,557.5350000000001,True,True,TP,1.0,1272.735965732089,1198.9326411309878,1353.65869606911,1270.4350957760203,1195.1160514080377,1353.3246784651428,1267.2792424025297,1172.0711042870655,1369.7297082890598
196,424,84.0,73.0,1.0,1.0,,2021-07-31 15:54:01+00:00,,,,Methane,115.4123044,866.6651286,1091.383368,641.9468892,,4.16922915,,,1.0,,2021-07-31 15:53:45+00:00,NASA-GEOS,CarbonMapper,1,,77595.44,4.0,218645.0,77595.44,True,,77595.43999999973,77595.44000000088,77595.44000000034,TX,2021-07-31 15:49:48+00:00,2021-07-31 16:04:00+00:00,2017.0,1020.9749999999999,True,True,TP,1.0,1252.8494067973047,1179.6696399320222,1330.9324082241785,1250.1205506931933,1174.2891780194147,1333.0503151700368,1247.6861307659228,1151.4776853159624,1347.5365167716582
197,626,286.0,58,1.0,1.0,,2021-07-31 15:54:01+00:00,,,,Methane,115.4123044,808.2055211,1053.921509,562.4895331,,3.888,,,1.0,,2021-07-31 15:53:45+00:00,Sonic,CarbonMapper,2,,77595.44,4.0,218645.0,77595.44,True,,77595.43999999973,77595.44000000088,77595.44000000034,TX,2021-07-31 15:49:48+00:00,2021-07-31 16:04:00+00:00,2017.0,1020.9749999999999,True,True,TP,1.0,1253.1266313412036,1179.5010177792713,1332.1237172707097,1251.6565970541244,1174.7078917208262,1333.2756912495051,1247.2228055000603,1151.8196611061833,1344.8042883140918
198,795,455.0,F58,1.0,1.0,,2021-07-31 15:54:01+00:00,,,,Methane,186.6038585,944.4779017999999,1112.06236,776.8934436000001,,3.888,,,1.0,,2021-07-31 15:53:45+00:00,Sonic,CarbonMapper,3,,77595.44,4.0,218645.0,77595.44,True,,77595.43999999973,77595.44000000088,77595.44000000034,TX,2021-07-31 15:49:48+00:00,2021-07-31 16:04:00+00:00,2017.0,1020.9749999999999,True,True,TP,1.0,1252.3853678823593,1180.6617339486174,1329.8873854382118,1249.8076529696275,1173.872197287419,1330.3506022697907,1247.9210034739963,1153.7961535962263,1348.4128344440383
199,425,85.0,74.0,1.0,1.0,,2021-07-31 15:55:59+00:00,,,,Methane,144.9034161,666.1303497,787.6739325,544.5867669,,4.16922915,,,1.0,,2021-07-31 15:55:41+00:00,NASA-GEOS,CarbonMapper,1,,73858.55,4.0,218645.0,73858.55,True,,73858.5499999996,73858.55000000028,73858.54999999974,TX,2021-07-31 15:49:48+00:00,2021-07-31 16:04:00+00:00,2017.0,1487.77,True,True,TP,1.0,1192.1007904589121,1122.3194968343996,1266.6183187508484,1189.9336798557658,1118.0490975345522,1269.1978083541703,1187.2491178368903,1097.9143882546168,1280.4815709612885
200,627,287.0,59,1.0,1.0,,2021-07-31 15:55:59+00:00,,,,Methane,144.9034161,508.3977675,611.010863,405.784672,,3.182,,,1.0,,2021-07-31 15:55:41+00:00,Sonic,CarbonMapper,2,,73858.55,4.0,218645.0,73858.55,True,,73858.5499999996,73858.55000000028,73858.54999999974,TX,2021-07-31 15:49:48+00:00,2021-07-31 16:04:00+00:00,2017.0,1487.77,True,True,TP,1.0,1192.437047097403,1123.4302513401965,1266.8647447148637,1190.023957453584,1120.0809776435146,1266.5157632635871,1186.898150304991,1098.5726167758899,1282.6426738855525
201,796,456.0,F59,1.0,1.0,,2021-07-31 15:55:59+00:00,,,,Methane,198.022726,669.2090931,747.6194127,590.7987735,,3.182,,,1.0,,2021-07-31 15:55:41+00:00,Sonic,CarbonMapper,3,,73858.55,4.0,218645.0,73858.55,True,,73858.5499999996,73858.55000000028,73858.54999999974,TX,2021-07-31 15:49:48+00:00,2021-07-31 16:04:00+00:00,2017.0,1487.77,True,True,TP,1.0,1192.4579335789329,1122.2418111518173,1267.3491911179112,1190.5165491158486,1117.7455083350833,1268.7725131803893,1187.746763701612,1098.2960515507657,1280.059065296122
202,426,86.0,75.0,1.0,1.0,,2021-07-31 15:57:54+00:00,,,,Methane,139.16896210000002,1043.633126,1220.716791,866.5494609,,4.16922915,,,1.0,,2021-07-31 15:57:33+00:00,NASA-GEOS,CarbonMapper,1,,72808.45,4.0,218645.0,72808.45,True,,72808.44999999997,72808.45000000065,72808.45000000011,TX,2021-07-31 15:49:48+00:00,2021-07-31 16:04:00+00:00,2017.0,1881.755,True,True,TP,1.0,1175.2217467509975,1106.2706189020312,1247.6945085356442,1173.3000846385312,1101.366522527819,1249.9952997718688,1170.0022057580431,1081.4225246199692,1263.2082723455098
203,628,288.0,60,1.0,1.0,,2021-07-31 15:57:54+00:00,,,,Methane,139.16896210000002,944.1160732999999,1136.642593,751.5895537,,3.771666667,,,1.0,,2021-07-31 15:57:33+00:00,Sonic,CarbonMapper,2,,72808.45,4.0,218645.0,72808.45,True,,72808.44999999997,72808.45000000065,72808.45000000011,TX,2021-07-31 15:49:48+00:00,2021-07-31 16:04:00+00:00,2017.0,1881.755,True,True,TP,1.0,1175.2843530924433,1106.877261063083,1248.8806793552676,1173.4063254127063,1101.1522309034524,1251.1513924913113,1170.6832233603084,1081.3278685871956,1262.357458813314
204,797,457.0,F60,1.0,1.0,,2021-07-31 15:57:54+00:00,,,,Methane,166.412139,1235.99305,1406.704016,1065.282084,,3.771666667,,,1.0,,2021-07-31 15:57:33+00:00,Sonic,CarbonMapper,3,,72808.45,4.0,218645.0,72808.45,True,,72808.44999999997,72808.45000000065,72808.45000000011,TX,2021-07-31 15:49:48+00:00,2021-07-31 16:04:00+00:00,2017.0,1881.755,True,True,TP,1.0,1175.0573140944298,1107.332406948514,1249.2880030301765,1173.1871554774816,1102.406941299686,1251.52041828085,1170.5173688052453,1081.96635366031,1263.6160365895232
205,427,87.0,76.0,1.0,1.0,,2021-07-31 15:59:57+00:00,,,,Methane,147.0,563.0549516,691.7567773,434.3531259,,4.028799491,,,1.0,,2021-07-31 15:59:29+00:00,NASA-GEOS,CarbonMapper,1,,71837.8,4.0,218645.0,71837.8,True,,71837.7999999996,71837.80000000028,71837.79999999974,TX,2021-07-31 15:49:48+00:00,2021-07-31 16:04:00+00:00,2017.0,2243.535,True,True,TP,1.0,1159.4896617517936,1092.94069159451,1232.7758181849442,1157.626971076548,1087.6567451317335,1233.1733401319798,1154.0483333287814,1067.3519257370297,1246.3680095225475
